"","CLNT_ID","SESS_ID","KWD_NM","SEARCH_CNT"
"2464909",1706650,216525,"포트메리온",2
"2464910",1706650,1044462,"여성원피스",1
"2464911",1706650,1044462,"삠뽀요",1
"2464912",1706650,1657542,"스텐빨대",1
"2464913",1706650,1229281,"유아멜빵",1
"2464914",1706650,1229281,"포인포",1
"2464915",1706650,793011,"랩스커트",1
"2464916",1706650,1474096,"노스페이스후드",1
"2464917",1706650,1229281,"유아티셔츠",1
"2464918",1706650,216525,"수세미",1
"2464919",1706650,1044462,"유아가디건",1
"2464920",1706650,1657542,"폭스 패딩",1
"2464921",1706650,857743,"유아변기",1
"2464922",1706650,1048829,"반양말",1
"2464923",1706650,172571,"여성롱원피스",1
"2464924",1706650,1474096,"노스페이스",2
"2464925",1706650,857743,"물티슈",2
"2464926",1706650,857743,"삠뽀요",1
"2464927",1706650,857743,"베베숲",1
"2464928",1706650,1474096,"아동티셔츠",1
"2464929",1706650,984336,"여성밴딩스커트",1
"2464930",1706650,793011,"여성롱스커트",1
"2464931",1706650,1044462,"쁘리엘르",1
"2464932",1706650,984336,"유아내의",1
"2464933",1706650,857743,"물따로",1
"2464934",1706650,857743,"쁘리엘르",1
"2464935",1706650,1048829,"스텐제기",1
"2464936",1706650,1657542,"여성패딩",1
"2464937",1706650,1044462,"아동티셔츠",1
"2464938",1706650,857743,"넬피오레",1
"2464939",1706650,984336,"여성롱스커트",1
"2464940",1706650,1044462,"후드집업",2
"2464941",1706650,857743,"유아내의",1
"2465053",1773806,3106430,"뱅뱅여성바지",1
"2465054",1773806,7137367,"여성여름바지",1
"2465055",1773806,7137367,"꼼빠니아",1
"2465056",1773806,4766316,"연세두유",1
"2465057",1773806,1680648,"올리비아하슬러 니트",2
"2465058",1773806,7137367,"빅사이즈 여성",1
"2465059",1773806,7137367,"아이더바지",1
"2465060",1773806,1658808,"올리비아하슬러 블라우스",1
"2465061",1773806,7137367,"여성여름청바지",1
"2465062",1773806,3541631,"뱅뱅여성바지",1
"2465063",1773806,1658808,"흰색면티",1
"2465064",1773806,1658808,"쉬즈미즈 블라우스",1
"2465065",1773806,1777402,"조이너스티셔츠",1
"2465066",1773806,1658808,"여성면티",1
"2465067",1773806,1658808,"뱅뱅티셔츠",1
"2465068",1773806,1777402,"뱅뱅여성티셔츠",1
"2465069",1773806,1658808,"뱅뱅블라우스",1
"2465070",1773806,3541631,"뱅뱅여성티셔츠",3
"2465071",1773806,3541631,"리바이스티셔츠",1
"2465072",1773806,3541631,"냉장고바지 여성",1
"2465073",1773806,1658808,"랩블라우스",1
"2465074",1773806,3106430,"뱅뱅여성",2
"2465246",3651381,4372899,"나시 래쉬가드",1
"2465247",3651381,9517285,"아식스 젤님버스",2
"2465248",3651381,9517285,"나이키 집업",1
"2465249",3651381,7073725,"아디다스 슬리퍼",3
"2465250",3651381,9517285,"나이키 베이퍼 맥스",2
"2465251",3651381,7073725,"나이키 슬리퍼",6
"2465252",3651381,9704189,"헤드 트레이닝",3
"2465253",3651381,7073725,"언더아머 슬리퍼",2
"2465254",3651381,4372899,"남자 래쉬가드",3
"2465255",3651381,5266036,"갤럭시S9 케이스",1
"2465256",3651381,7073725,"아디다스슬리퍼",3
"2465257",3651381,4372899,"남자 집업 래쉬가드",2
"2465258",3651381,4372899,"남자 래쉬가드 세트",2
"2465259",3651381,4372899,"배럴 집업 래쉬가드",1
"2465260",3651381,4372899,"배럴 래쉬가드 세트",1
"2465779",4705569,4958675,"헤지스남성",4
"2465903",923118,7167827,"스마트픽",2
"2466469",923118,894767,"가을원피스",18
"2467150",2651632,8602570,"알파바운스 비욘드",1
"2467340",4891106,9231576,"테이트 남성 팬츠",1
"2467341",4891106,8519089,"테이트 남성 티셔츠",1
"2467342",4891106,6245822,"남성 기능성 티셔츠",1
"2467343",4891106,8519089,"카이아크만 남성",1
"2467344",4891106,8519089,"카이아크만",1
"2467345",4891106,9231576,"밀레 바지",1
"2467346",4891106,4257032,"남성 티셔츠 반팔",1
"2467347",4891106,8519089,"밀레 남성 팬츠",1
"2467348",4891106,8519089,"테이트 남성 바지",1
"2467349",4891106,8519089,"남성 여름 바지",1
"2467350",4891106,9231576,"언더아머 모자",1
"2467351",4891106,9231576,"엠리미티드",1
"2467352",4891106,8519089,"테이트 남성",2
"2467353",4891106,5806718,"카리모어",2
"2467354",4891106,9231576,"테이트 남성 티셔츠",1
"2467355",4891106,9231576,"테이트 남성 셔츠",1
"2468734",1467934,8402758,"지오다노 버뮤다",1
"2469031",6550435,164262,"레고",1
"2469032",6550435,164262,"레고 해리포터",1
"2469463",3626674,7955948,"끌로에 마르씨",2
"2469464",3626674,7463875,"닥터자르트 비비",1
"2469465",3626674,7463875,"stl요가복",3
"2469466",3626674,7463875,"스포츠 브라",6
"2469467",3626674,7463875,"리바디",3
"2469468",3626674,7463875,"끌로에 마르씨",1
"2469469",3626674,7463875,"제인코트",3
"2469470",3626674,7463875,"닥터자르트 쿠션",3
"2469756",1537760,1973217,"빈폴가디건",1
"2470240",3620051,10695290,"지오지아 자켓",1
"2472014",5249394,2735181,"입생로랑 쿠션 리필",1
"2472015",5249394,2798718,"아이크림",1
"2472016",5249394,2798718,"입생로랑 쿠션 리필",3
"2472017",5249394,3716730,"홍삼정 에브리타임",2
"2472018",5249394,2798718,"크리니크",1
"2472019",5249394,2798718,"SK-II",2
"2472318",913905,10060858,"킥보드",1
"2472319",913905,10060858,"아이클레이",1
"2472320",913905,10060858,"디스커버리 남성",2
"2472321",913905,10060858,"디스커버리",1
"2472322",913905,10232884,"쌀20kg",1
"2472840",5258696,5545216,"아디다스 에어로바운스",1
"2472841",5258696,1454318,"리바이스",2
"2473673",4926703,5419604,"반팔티",1
"2473674",4926703,5419604,"나이키카라티",1
"2473675",4926703,5419604,"래쉬가드",1
"2473676",4926703,5419604,"엄브로 반팔",2
"2473677",4926703,5419604,"비욘드클로젯",1
"2473678",4926703,5419604,"칼하트 반팔",4
"2473679",4926703,5419604,"네셔널지오그래픽반팔",2
"2473680",4926703,5419604,"나이키반바지",1
"2475237",5001915,9505622,"돌체구스토 캡슐",2
"2475307",5011769,1211312,"tbj 슬랙스",10
"2475707",3941430,4060744,"크록스키즈",1
"2475708",3941430,4060744,"아디다스반바지",1
"2475709",3941430,3850198,"쁘띠뮤 원피스",1
"2475710",3941430,4060744,"팬콧키즈",1
"2475711",3941430,4060744,"카파키즈",1
"2475712",3941430,3850198,"아동래쉬가드세트",1
"2475713",3941430,3850198,"쁘띠뮤",1
"2475714",3941430,4060744,"네파키즈",1
"2475715",3941430,4060744,"키즈세트",1
"2475716",3941430,3850198,"여성래쉬가드세트",1
"2475717",3941430,4060744,"아디다스키즈",2
"2476847",1675701,4496691,"생수",3
"2477503",3959668,10078488,"나이키 에어맥스 인비고",1
"2478030",2563375,9725498,"플릭플락",1
"2478031",2563375,9725498,"아동 시계",1
"2480067",1624640,4485538,"트리트먼트",1
"2480068",1624640,7530916,"무냐무냐 여아",1
"2480069",1624640,7530916,"남성 잠옷",1
"2480070",1624640,8922176,"여아 장난감",9
"2480071",1624640,8922176,"어린이날선물",2
"2480072",1624640,8922176,"장난감",1
"2480073",1624640,8922176,"미미월드",2
"2480074",1624640,8922176,"어린이날선물추천",2
"2480075",1624640,8922176,"여성샌들",1
"2480076",1624640,7530916,"무냐무냐 여아 3부",6
"2480077",1624640,9641022,"여아 잠옷",5
"2480078",1624640,5208353,"비누",1
"2480079",1624640,7530916,"오르시떼 남성 잠옷",2
"2480080",1624640,8922176,"스마트픽",1
"2480081",1624640,4901146,"바디워시",3
"2480082",1624640,5761773,"여성 아쿠아슈즈",3
"2480083",1624640,5761773,"헤드 아쿠아슈즈",3
"2480218",1632217,10365850,"라자가구",1
"2480830",5202120,2711234,"무료배송",1
"2480831",5202120,2711234,"롭스 무료배송",1
"2480832",5202120,1011557,"핸드크림",1
"2480833",5202120,2711234,"립밤",1
"2480834",5202120,2711234,"핸드크림",1
"2481787",3991878,4029311,"제이제이지고트",1
"2481788",3991878,4029311,"제이제이지고트 스커트",1
"2482275",4330771,5246399,"입생로랑 틴트",1
"2482276",4330771,5246399,"페라가모향수",1
"2482277",4330771,5246399,"GTX1060",1
"2482278",4330771,5246399,"페라가모",2
"2482279",4330771,5246399,"랑방향수",1
"2482913",2111100,675285,"홍이장군1단계",1
"2485574",2856866,1785322,"바비브라운 아이섀도우팔레트",1
"2485575",2856866,1785322,"바비브라운",1
"2485576",2856866,1785322,"바비브라운 아이섀도우",1
"2485577",2856866,1785322,"맥브러쉬",1
"2485704",1670580,2200681,"에어팟 케이스",1
"2486881",943572,9076717,"신라면",1
"2486882",943572,3023898,"그린비아",1
"2486883",943572,7259898,"남자런닝화",2
"2486884",943572,9076717,"남자 트레이닝 바지",3
"2486885",943572,3292402,"날개없는선풍기",1
"2486886",943572,3292402,"핸디선풍기",1
"2486887",943572,2329595,"그린비아",2
"2486888",943572,7349306,"그린비아",1
"2486889",943572,7259898,"김치",2
"2486890",943572,6636420,"그린비아",1
"2486891",943572,7259898,"미즈노 런닝화",4
"2486892",943572,2329595,"삼성키보드",9
"2486893",943572,7259898,"휠라 런닝화",3
"2486894",943572,3292402,"무선선풍기",1
"2486895",943572,2329595,"키보드",3
"2486896",943572,5304793,"그린비아",3
"2486897",943572,5846711,"그린비아",1
"2486898",943572,3292402,"선풍기",2
"2487105",1698699,5432954,"노트북",1
"2487351",5126061,74761,"KIEHLS",7
"2487469",3886396,5141934,"남자 반팔",1
"2487470",3886396,5141934,"ZARA",1
"2487471",3886396,5141934,"와이드앵글 티셔츠",2
"2487472",3886396,5141934,"코데즈컴바인 티셔츠",1
"2487473",3886396,5141934,"자라 티셔츠",1
"2487474",3886396,5141934,"와이드앵글",1
"2487475",3886396,5141934,"지오지아 반팔티",8
"2487476",3886396,5141934,"지오지아 긴바지",1
"2487477",3886396,5141934,"지오지아셔츠",1
"2487478",3886396,5141934,"게스 반팔",1
"2487722",1511665,2371506,"벨리불리",1
"2487723",1511665,2371506,"스파클 500",1
"2487852",1672588,5738469,"남성슬리퍼",1
"2487853",1672588,5738469,"버켄스탁 지제",1
"2487854",1672588,5738469,"주니어 슬리퍼",1
"2487855",1672588,5738469,"버켄스탁 키즈",1
"2487856",1672588,5738469,"버켄스탁",1
"2488226",2759140,1784927,"남성 트레킹화",5
"2488227",2759140,6499259,"남성 청바지",1
"2488228",2759140,6357312,"지오다노 슬랙스 남성",4
"2488229",2759140,6499259,"스트라이프 셔츠",1
"2488230",2759140,6499259,"남성 스트라이프 셔츠",3
"2488231",2759140,6499259,"남성 슬랙스",6
"2488352",2778801,4068342,"언더아머 반팔티",2
"2488353",2778801,4068342,"데상트 반팔",6
"2488354",2778801,4068342,"런닝복",1
"2488355",2778801,4068342,"스파이더반팔티",2
"2488356",2778801,4068342,"스포츠 이너웨어",1
"2488357",2778801,4068342,"스파이더",1
"2488564",5091639,9119516,"가쯔",1
"2488833",5031776,9697001,"rmk",2
"2488834",5031776,9384996,"rmk 파운데이션",2
"2488835",5031776,9697001,"빌리프 모이스춰라이징밤",1
"2488836",5031776,9384996,"rmk",1
"2488837",5031776,9697001,"빌리프",1
"2488989",5041710,5723660,"아수스",2
"2488990",5041710,5696865,"아수스",1
"2490228",3583271,9145231,"빈폴레이디스",4
"2490229",3583271,9145231,"써스데이아일랜드여성",1
"2490230",3583271,10109441,"계란",1
"2490231",3583271,10728349,"남아 내복",1
"2490232",3583271,8595976,"유아세제",1
"2490233",3583271,9145231,"헤지스레이디스",1
"2490234",3583271,9145231,"빈폴레이디스 바지",1
"2490235",3583271,10526088,"릴리팟",1
"2490236",3583271,9145231,"빈폴레이디스 카키",1
"2490237",3583271,10109441,"올가",2
"2490238",3583271,10728349,"올가",1
"2490239",3583271,9145231,"블라우스여성",1
"2490305",3589041,8281832,"라네즈 쿠션",2
"2490306",3589041,10925938,"프리메라",1
"2490307",3589041,7962335,"라네즈 쿠션",2
"2490308",3589041,10940736,"블라우스",1
"2490309",3589041,10940736,"스커트",1
"2490310",3589041,10940736,"쿠션",1
"2490311",3589041,10940736,"프리메라",1
"2490312",3589041,10940736,"쿠션팩트",1
"2490313",3589041,7962335,"라네즈",1
"2491178",3804173,8906007,"미샤 아이라이너",1
"2491179",3804173,10048203,"겔라비트",4
"2491180",3804173,8906007,"에뛰드하우스 아이라이너",1
"2491181",3804173,8906007,"미샤 화장품",1
"2491182",3804173,8906007,"미샤",1
"2491183",3804173,8906007,"에뛰드하우스 아이섀도우",5
"2491184",3804173,8906007,"미샤 마스카라",1
"2491185",3804173,6633513,"화장대",1
"2495785",1529480,7084042,"나이키샌들",3
"2495786",1529480,7084042,"르꼬끄 남성 티셔츠",1
"2495787",1529480,7084042,"나이키슬리퍼 여성",2
"2495788",1529480,8586333,"빈폴아웃도어",1
"2495789",1529480,7084042,"르꼬끄",1
"2495790",1529480,7084042,"나이키슬리퍼",5
"2495791",1529480,7084042,"아디다스 슬리퍼",1
"2497671",1184034,8377812,"아이더반팔",1
"2497672",1184034,8377812,"데상트 반팔",1
"2497673",1184034,8377812,"빈폴아웃도어티셔츠",1
"2497674",1184034,8377812,"여름가디건",1
"2497675",1184034,8490848,"유아내의",2
"2497676",1184034,8377812,"밀레반팔",1
"2497677",1184034,8490848,"스퍼샌들",2
"2497678",1184034,8377812,"뉴발란스티",1
"2497679",1184034,8377812,"타미 반팔",2
"2499289",1734885,1329805,"메이크업포에버 파우더",2
"2499290",1734885,7115690,"조르지오아르마니 립마그넷",1
"2499291",1734885,7115690,"바비브라운",1
"2499292",1734885,1329805,"어반디케이 픽서",1
"2499293",1734885,1329805,"시세이도 쿠션",2
"2499952",1565395,835942,"치마바지",1
"2499953",1565395,835942,"매그제이 블라우스",1
"2499954",1565395,835942,"lap스커트",1
"2500286",1034433,3519642,"아이팜",2
"2500719",2788910,3578523,"스타벅스",4
"2502383",1860763,8758673,"카시오 전자시계",1
"2503880",3716403,9092598,"러쉬 향수",2
"2503881",3716403,9092598,"아베다",1
"2503882",3716403,9092598,"숨",2
"2503883",3716403,9092598,"러쉬",2
"2503884",3716403,9092598,"키엘 파워풀",1
"2504878",2834524,6074123,"비오템",1
"2505056",1762279,6740027,"브렌우드 셔츠",2
"2505057",1762279,3475412,"헨리코튼 셔츠",1
"2505058",1762279,9393281,"뮤제너",2
"2505059",1762279,6740027,"테이트 셔츠",1
"2505060",1762279,3475412,"드시모네",3
"2505061",1762279,3475412,"올젠 셔츠",1
"2505062",1762279,6740027,"헨리코튼 셔츠",2
"2505063",1762279,7186074,"헤지스 양말",2
"2505064",1762279,4553541,"뮤제너",3
"2505065",1762279,7186074,"빈폴 양말",1
"2505066",1762279,7186074,"헤지스 양말세트",1
"2505067",1762279,7186074,"닥스 양말",1
"2505068",1762279,6740027,"마인드브릿지 셔츠",1
"2505069",1762279,9640400,"브라질 너트",1
"2505070",1762279,3475412,"어스앤뎀 셔츠",1
"2505071",1762279,6740027,"까르뜨블랑슈 셔츠",1
"2505072",1762279,6740027,"드시모네",1
"2505073",1762279,3475412,"테이트 셔츠",1
"2505074",1762279,5443646,"울트라부스트",1
"2505075",1762279,3475412,"까르뜨블랑슈 셔츠",1
"2505076",1762279,6740027,"올젠 셔츠",1
"2505077",1762279,6740027,"프랑코페라로 셔츠",1
"2505975",4076258,1301474,"팔레트",2
"2505976",4076258,1301474,"나스 섀도우",4
"2505977",4076258,1301474,"섀도우 팔레트",4
"2505978",4076258,6657536,"슈에무라",7
"2505979",4076258,1558528,"에스쁘아",2
"2505980",4076258,1558528,"메이크업포에버",5
"2505981",4076258,3144843,"파인드카푸어",1
"2505982",4076258,8234245,"프로피니쉬",2
"2505983",4076258,1301474,"나스",3
"2505984",4076258,2130088,"더블웨어",6
"2505985",4076258,4903492,"어반디케이",9
"2505986",4076258,5690104,"클립",3
"2505987",4076258,3591908,"더블웨어",3
"2505988",4076258,10897719,"슈에무라",3
"2505989",4076258,6657536,"노스페이스 백",2
"2505990",4076258,1301474,"어반디케이",1
"2505991",4076258,10897719,"더블웨어",1
"2505992",4076258,6657536,"메신저백",3
"2507176",3102193,6481553,"입생로랑",1
"2507568",4960787,2436742,"라코스테신발",2
"2507598",4967405,8282724,"여아치마",6
"2507599",4967405,8282724,"여아 트레이닝복",9
"2507600",4967405,8282724,"스마트픽",1
"2507870",4070603,5776852,"나이키 가방",4
"2507871",4070603,7661696,"쿨샤",1
"2507872",4070603,5776852,"맘스보드",1
"2508202",5375447,7936423,"어반디케이",1
"2508203",5375447,7920476,"누오보",2
"2508346",1576022,6129423,"여름침구세트",1
"2508347",1576022,6129423,"물티슈",1
"2508348",1576022,7832777,"이데베논",1
"2508349",1576022,7823725,"이데베논",1
"2508531",1628466,8496582,"CP컴퍼니",2
"2508532",1628466,9716575,"남자 반팔티",1
"2508533",1628466,9716575,"CP컴퍼니",1
"2508534",1628466,9716575,"켈빈클라인 반팔",4
"2508535",1628466,8496582,"CP컴퍼니 반팔",1
"2508536",1628466,9716575,"켈빈클라인잠바",2
"2508608",1637782,1570861,"필립스 전기면도기",4
"2509157",5470536,4908750,"수모",1
"2509158",5470536,4908750,"아레나수모",2
"2509671",3856006,9969556,"르꼬끄 크로스백",2
"2509672",3856006,9322061,"아디다스 가방",1
"2509673",3856006,9969556,"남자크로스백",2
"2509674",3856006,9115602,"아디다스 힙색",1
"2509675",3856006,9969556,"아디다스 크로스백",27
"2512732",5341215,8302541,"홍삼분",1
"2513437",5405063,9431935,"밍크뮤 우주복",1
"2513609",1070976,5022993,"남성 운동화 런닝화",1
"2513610",1070976,5022993,"스파이더 신발",5
