"","CLNT_ID","SESS_ID","SESS_SEQ","SESS_DT","TOT_PAG_VIEW_CT","TOT_SESS_HR_V","DVC_CTG_NM","ZON_NM","CITY_NM"
"1964561",3036047,4737570,130,20180712,19,"184","mobile","Seoul","Seoul"
"1964562",3036047,9518752,92,20180424,19,"177","mobile","Seoul","Seoul"
"1964563",3036047,10853067,81,20180402,27,"418","mobile","Seoul","Seoul"
"1966555",1243778,5134821,66,20180706,76,"587","mobile","Daejeon","Daejeon"
"1966556",1243778,8829847,37,20180506,55,"802","mobile","Daejeon","Daejeon"
"1967244",5280988,4309514,98,20180719,31,"339","mobile","Seoul","Seoul"
"1967367",5315774,5482308,3,20180630,24,"200","mobile","Seoul","Seoul"
"1967368",5315774,6211895,2,20180618,14,"80","mobile","Seoul","Seoul"
"1967746",435542,8779697,8,20180507,69,"585","mobile","Gyeongsangbuk-do","Andong"
"1967747",435542,6482564,43,20180614,35,"236","mobile","Daegu","Daegu"
"1968040",1261863,5334106,30,20180703,38,"745","mobile","Busan","Busan"
"1968411",3682268,3245841,68,20180806,2,"4","mobile","Gyeonggi-do","Namyangju-si"
"1968412",3682268,6746946,58,20180609,42,"492","mobile","Seoul","Seoul"
"1968413",3682268,3311025,67,20180805,43,"507","mobile","Gyeonggi-do","Namyangju-si"
"1968519",3679669,10002134,10,20180416,51,"824","mobile","Daegu","Daegu"
"1968797",5720531,3299433,2,20180806,36,"278","mobile","Seoul","Seoul"
"1969133",2497692,3681850,50,20180730,18,"270","mobile","Busan","Busan"
"1969134",2497692,4470345,47,20180717,69,"2,426","mobile","Gangwon-do","Hwacheon-gun"
"1969711",689121,10688004,22,20180405,24,"250","mobile","Gyeonggi-do","Ansan-si"
"1970024",5106097,5077395,12,20180707,180,"3,138","mobile","Gwangju","Gwangju"
"1970025",5106097,4504875,18,20180716,61,"555","mobile","Busan","Busan"
"1970345",769253,9071538,7,20180502,77,"930","mobile","Busan","Busan"
"1970346",769253,9464725,5,20180425,35,"742","mobile","Busan","Busan"
"1970747",4119878,10384091,148,20180410,61,"1,328","mobile","Daegu","Daegu"
"1970786",4126419,93894,4,20180929,44,"260","mobile","Seoul","Seoul"
"1970787",4126419,98303,3,20180929,32,"359","mobile","Seoul","Seoul"
"1971370",5835391,1101986,3,20180912,19,"337","mobile","Seoul","Seoul"
"1971464",5834360,1124645,11,20180912,117,"1,078","mobile","Ulsan","Ulsan"
"1972126",965798,8324549,6,20180514,101,"1,587","mobile","Busan","Busan"
"1972127",965798,577409,14,20180920,39,"601","mobile","Busan","Busan"
"1972167",996816,3833495,8,20180727,134,"2,208","mobile","Daegu","Daegu"
"1972168",996816,3711254,16,20180729,81,"1,698","mobile","Busan","Busan"
"1972431",1026637,2341643,6,20180822,92,"501","mobile","Gyeonggi-do","Suwon-si"
"1972432",1026637,2575617,3,20180818,104,"419","mobile","Gyeonggi-do","Suwon-si"
"1972433",1026840,6466102,1,20180614,88,"2,946","mobile","Seoul","Seoul"
"1972504",5712154,3436322,30,20180803,24,"265","mobile","Daejeon","Daejeon"
"1972505",5712154,3600179,26,20180731,101,"2,480","mobile","Daejeon","Daejeon"
"1972920",2720372,9024781,159,20180503,71,"538","mobile","Seoul","Seoul"
"1972921",2720372,3416483,166,20180803,294,"2,088","mobile","Seoul","Seoul"
"1973127",5155716,7782106,15,20180523,44,"1,789","mobile","Daegu","Daegu"
"1973128",5155716,7669160,18,20180525,44,"403","mobile","Seoul","Seoul"
"1973147",5160264,8895922,32,20180505,35,"413","mobile","Incheon","Incheon"
"1973148",5160264,2988942,51,20180811,152,"3,063","mobile","Incheon","Incheon"
"1973190",5159880,8393656,6,20180513,16,"788","mobile","Seoul","Seoul"
"1973253",5162202,8972509,8,20180504,12,"86","mobile","Seoul","Seoul"
"1973296",5166204,312219,12,20180925,23,"236","mobile","Gyeonggi-do","Hwaseong-si"
"1973297",5166204,9356048,9,20180427,22,"221","mobile","Seoul","Seoul"
"1974101",1913341,9017246,307,20180503,14,"78","mobile","Busan","Busan"
"1974102",1913341,2292972,362,20180823,167,"738","mobile","Gwangju","Gwangju"
"1974103",1913341,8629101,326,20180509,127,"747","mobile","Busan","Busan"
"1974104",1913341,8883434,314,20180505,21,"80","mobile","Gwangju","Gwangju"
"1974105",1913341,4458886,353,20180717,17,"113","mobile","Daegu","Daegu"
"1974106",1913341,10623300,280,20180406,43,"1,678","mobile","Busan","Busan"
"1974107",1913341,8151757,336,20180517,22,"180","mobile","Busan","Busan"
"1974108",1913341,8994993,309,20180503,21,"55","mobile","Busan","Busan"
"1974359",3872929,4836229,2,20180711,87,"1,323","mobile","Seoul","Seoul"
"1974360",3872929,4512926,5,20180716,154,"1,720","mobile","Seoul","Seoul"
"1974393",3872309,2273163,2,20180823,55,"831","mobile","Gyeonggi-do","Seongnam-si"
"1974426",3878500,5531299,43,20180630,43,"243","mobile","Seoul","Seoul"
"1974427",3878500,10582035,14,20180407,96,"1,921","mobile","Seoul","Seoul"
"1974428",3878500,9281632,32,20180429,86,"2,050","mobile","Seoul","Seoul"
"1974429",3878500,4926241,47,20180709,29,"311","mobile","Seoul","Seoul"
"1974798",1162966,4841941,19,20180711,13,"286","mobile","Seoul","Seoul"
"1974799",1162966,571239,29,20180921,34,"1,226","mobile","Seoul","Seoul"
"1975508",4637187,821535,25,20180916,51,"580","mobile","Busan","Busan"
"1975552",4639531,4129749,3,20180722,29,"878","mobile","Busan","Busan"
"1977157",4558651,2661449,2,20180816,191,"1,421","mobile","Gyeonggi-do","Paju-si"
"1977667",1939210,5071460,3,20180707,71,"559","mobile","Seoul","Seoul"
"1977712",1946762,3532633,13,20180801,224,"2,806","mobile","Gyeonggi-do","Bucheon-si"
"1977884",4644002,3856981,1,20180727,36,"2,205","mobile","Seoul","Seoul"
"1978271",5913226,6113001,34,20180620,24,"137","mobile","Seoul","Seoul"
"1978272",5913226,5908229,38,20180623,60,"402","mobile","Seoul","Seoul"
"1978273",5913226,4897833,45,20180710,32,"143","mobile","Seoul","Seoul"
"1978534",5749861,9440582,7,20180426,237,"2,546","mobile","Gyeonggi-do","Yeoju-gun"
"1978535",5749861,4544459,15,20180716,9,"55","mobile","Gyeongsangnam-do","Gimhae-si"
"1978536",5749861,5648694,13,20180628,89,"614","mobile","Seoul","Seoul"
"1978590",5675527,5774540,24,20180625,61,"1,068","mobile","Seoul","Seoul"
"1979031",1410626,699313,11,20180918,25,"218","mobile","Gangwon-do","Hongcheon-gun"
"1979032",1410626,834322,8,20180916,15,"156","mobile","Gangwon-do","Hongcheon-gun"
"1979072",1477803,6090637,8,20180620,30,"265","mobile","Daegu","Daegu"
"1979073",1477803,6684896,4,20180610,91,"2,191","mobile","Jeollabuk-do","Jeonju-si"
"1979250",622675,6949923,2,20180606,23,"257","mobile","Seoul","Seoul"
"1979362",777284,2293101,14,20180823,48,"490","mobile","Gangwon-do","Sokcho-si"
"1979477",4561664,2039098,1,20180827,133,"1,357","mobile","Seoul","Seoul"
"1980003",3717627,6111827,16,20180620,44,"761","mobile","Gyeongsangbuk-do","Gyeongju-si"
"1980004",3717627,5231264,29,20180704,35,"426","mobile","Busan","Busan"
"1980701",2951875,791651,6,20180917,46,"437","mobile","Busan","Busan"
"1980897",5603343,3454174,3,20180803,29,"468","mobile","Seoul","Seoul"
"1981194",2847728,6416597,39,20180615,51,"1,037","mobile","Seoul","Seoul"
"1981195",2847728,6099977,49,20180620,50,"451","mobile","Daejeon","Daejeon"
"1981196",2847728,4900332,53,20180710,40,"649","mobile","Seoul","Seoul"
"1981197",2847728,8234098,19,20180516,306,"4,544","mobile","Seoul","Seoul"
"1981198",2847728,6295103,44,20180617,93,"1,090","mobile","Seoul","Seoul"
"1981474",6551943,6315511,7,20180616,66,"1,276","mobile","Gyeongsangnam-do","Jinju-si"
"1981475",6551943,5296875,11,20180703,42,"461","mobile","Gyeongsangnam-do","Jinju-si"
"1981476",6551943,6347830,5,20180616,35,"160","mobile","Gyeongsangnam-do","Jinju-si"
"1981623",6564939,9151304,241,20180501,20,"298","mobile","Busan","Busan"
"1981624",6564939,7417838,294,20180529,51,"1,083","mobile","Busan","Busan"
"1981625",6564939,8487239,254,20180512,111,"2,517","mobile","Busan","Busan"
"1981626",6564939,8617361,251,20180510,34,"1,148","mobile","Busan","Busan"
"1981627",6564939,10106241,205,20180415,35,"538","mobile","Busan","Busan"
"1981628",6564939,10776403,195,20180404,89,"1,670","mobile","Busan","Busan"
"1981657",6559592,2739161,247,20180815,108,"2,106","mobile","Gyeonggi-do","Goyang-si"
"1981658",6559592,5793235,51,20180625,57,"1,011","mobile","Seoul","Seoul"
"1981659",6559592,4747549,121,20180712,137,"4,661","mobile","Gyeonggi-do","Goyang-si"
"1981660",6559592,4338179,169,20180719,37,"468","mobile","Seoul","Seoul"
"1981661",6559592,5877082,46,20180624,52,"988","mobile","Gyeonggi-do","Goyang-si"
"1981901",3462543,10444193,50,20180409,4,"12","mobile","Ulsan","Ulsan"
"1981902",3462543,9523615,64,20180424,33,"399","mobile","Ulsan","Ulsan"
"1981903",3462543,10462410,49,20180409,22,"862","mobile","Ulsan","Ulsan"
"1981904",3462543,9684776,60,20180422,17,"940","mobile","Seoul","Seoul"
"1982309",2942224,4755696,10,20180712,31,"320","mobile","Busan","Busan"
"1982310",2942224,10403871,7,20180410,58,"534","mobile","Busan","Busan"
"1982613",4211208,6696327,66,20180610,83,"717","mobile","Seoul","Seoul"
"1982614",4211208,6745154,64,20180609,173,"1,633","mobile","Gyeonggi-do","Seongnam-si"
"1982615",4211208,8347654,61,20180514,64,"396","mobile","Gyeonggi-do","Seongnam-si"
"1982665",1098332,7182283,13,20180602,14,"441","mobile","Busan","Busan"
"1982666",1098332,6290264,16,20180617,20,"258","mobile","Seoul","Seoul"
"1982667",1098332,3397350,19,20180804,25,"822","mobile","Seoul","Seoul"
"1982668",1098332,7197422,12,20180602,111,"1,894","mobile","Busan","Busan"
"1982818",1107357,6943258,27,20180606,90,"640","mobile","Seoul","Seoul"
"1982819",1107357,7880564,25,20180522,65,"712","mobile","Gyeongsangnam-do","Haman-gun"
"1983080",4422775,8168606,27,20180517,35,"408","mobile","Seoul","Seoul"
"1983146",1353545,4717185,39,20180713,20,"280","mobile","Seoul","Seoul"
"1983147",1353545,10554941,29,20180407,77,"455","mobile","Seoul","Seoul"
"1983164",1357085,8477443,32,20180512,53,"1,128","mobile","Seoul","Seoul"
"1983165",1357085,10934402,23,20180401,31,"545","mobile","Seoul","Seoul"
"1983348",5568083,3123508,10,20180808,60,"469","mobile","Gyeongsangbuk-do","Yeongju-si"
"1983349",5568083,8648990,5,20180509,110,"871","mobile","Gyeongsangbuk-do","Gunwi-gun"
"1983654",6525563,7109855,14,20180603,30,"268","mobile","Busan","Busan"
"1983655",6525563,10704973,6,20180405,26,"249","mobile","Busan","Busan"
"1983656",6525605,6102235,1,20180620,64,"3,110","mobile","Busan","Busan"
"1983657",6525605,6099238,3,20180620,19,"143","mobile","Busan","Busan"
"1984360",3546300,703841,3,20180918,245,"2,001","mobile","Seoul","Seoul"
"1984361",3546300,677649,4,20180919,10,"131","mobile","Seoul","Seoul"
"1984502",4298724,1102698,54,20180912,23,"133","mobile","Busan","Busan"
"1984503",4298724,5835922,47,20180624,17,"74","mobile","Busan","Busan"
"1984504",4298724,754515,57,20180917,46,"360","mobile","Seoul","Seoul"
"1984605",2950767,3552579,20,20180801,71,"354","mobile","Busan","Busan"
"1984606",2950767,8462328,8,20180512,25,"99","mobile","Busan","Busan"
"1984675",616703,2292516,33,20180823,23,"120","mobile","Seoul","Seoul"
"1984676",616703,8871365,21,20180505,40,"497","mobile","Seoul","Seoul"
"1984677",616703,6667349,25,20180611,28,"215","mobile","Seoul","Seoul"
"1984758",690632,2483936,23,20180819,56,"430","mobile","Seoul","Seoul"
"1984759",690632,8599187,17,20180510,29,"351","mobile","Seoul","Seoul"
"1984939",4491355,2651854,16,20180817,11,"68","mobile","Gyeongsangbuk-do","Andong"
"1985242",2834446,7713752,3,20180524,28,"1,070","mobile","Gyeonggi-do","Goyang-si"
"1985735",5274605,7732250,2,20180524,3,"150","mobile","Gyeongsangnam-do","Gimhae-si"
"1985736",5274605,7739360,1,20180524,13,"152","mobile","Seoul","Seoul"
"1986077",1283248,8092223,2,20180518,29,"569","mobile","Jeollabuk-do","Jeonju-si"
"1986200",610980,1545473,4,20180905,47,"628","mobile","Seoul","Seoul"
"1986346",666978,7511763,15,20180528,29,"707","mobile","Gyeongsangnam-do","Gimhae-si"
"1986347",666978,5499227,26,20180630,59,"444","mobile","Daegu","Daegu"
"1986348",666978,6594154,20,20180612,70,"999","mobile","Chungcheongnam-do","Yeongi-gun"
"1986721",2498999,2875472,7,20180813,50,"848","mobile","Chungcheongbuk-do","Okcheon-gun"
"1986808",4366124,4820,81,20180930,24,"181","mobile","Gyeonggi-do","Hwaseong-si"
"1986809",4366124,1247471,54,20180910,318,"950","mobile","Seoul","Seoul"
"1986810",4366124,1617635,50,20180903,6,"165","mobile","Gyeonggi-do","Osan-si"
"1986811",4366124,979181,63,20180914,249,"704","mobile","Seoul","Seoul"
"1987541",5556473,7677670,36,20180525,5,"34","mobile","Daejeon","Daejeon"
"1987542",5556473,9726024,24,20180421,61,"1,477","mobile","Busan","Busan"
"1987548",5559557,9746031,1,20180421,66,"640","mobile","Seoul","Seoul"
"1987900",5972210,5571747,209,20180629,56,"351","mobile","Gyeonggi-do","Anseong"
"1987901",5972210,5687617,208,20180627,69,"1,273","mobile","Gyeonggi-do","Anseong"
"1987902",5972210,8296369,179,20180515,212,"1,945","mobile","Gyeonggi-do","Anseong"
"1987903",5972210,6229550,205,20180618,47,"680","mobile","Gyeonggi-do","Anseong"
"1987904",5972210,8174427,180,20180517,254,"4,168","mobile","Gyeonggi-do","Anseong"
"1987905",5972210,6759370,197,20180609,45,"366","mobile","Gyeonggi-do","Anseong"
"1987906",5972210,6411451,204,20180615,223,"2,339","mobile","Gyeonggi-do","Anseong"
"1987907",5972210,6594929,200,20180612,115,"2,239","mobile","Gyeonggi-do","Anseong"
"1987908",5972210,3778295,222,20180728,56,"575","mobile","Gyeonggi-do","Anseong"
"1988181",5240064,9381569,29,20180427,54,"1,252","mobile","Seoul","Seoul"
"1988182",5240064,9180593,30,20180430,51,"2,241","mobile","Seoul","Seoul"
"1988291",2905007,2348821,7,20180822,113,"1,251","mobile","Daegu","Daegu"
"1988425",3562646,4821910,44,20180711,23,"219","mobile","Busan","Busan"
"1988426",3562646,3849382,57,20180727,31,"858","mobile","Jeju-do","Jeju-si"
"1988529",3560924,5896888,4,20180623,109,"1,173","mobile","Gyeonggi-do","Bucheon-si"
"1988611",3564976,4565565,9,20180715,47,"1,220","mobile","Jeollabuk-do","Iksan"
"1988777",6333851,8236154,12,20180516,42,"521","mobile","Busan","Busan"
"1988778",6333851,7792246,14,20180523,83,"605","mobile","Seoul","Seoul"
"1989015",1975177,10777355,17,20180404,83,"2,618","mobile","Gyeonggi-do","Gimpo-si"
"1989380",4806410,8501209,21,20180511,22,"147","mobile","Jeollabuk-do","Gunsan-si"
"1989381",4806410,7513245,25,20180528,45,"1,148","mobile","Jeollabuk-do","Gunsan-si"
"1989382",4806410,7552665,24,20180527,241,"3,609","mobile","Jeollabuk-do","Gunsan-si"
"1990569",2267940,5119644,9,20180706,39,"296","mobile","Seoul","Seoul"
"1990570",2267940,5199285,3,20180705,90,"1,978","mobile","Incheon","Incheon"
"1990713",2558661,3079358,8,20180809,39,"334","mobile","Busan","Busan"
"1990714",2558661,3088945,7,20180809,55,"749","mobile","Jeollanam-do","Yeosu-si"
"1990927",1975177,10922296,10,20180401,74,"2,069","mobile","Gyeonggi-do","Gimpo-si"
"1991250",1975177,9143873,30,20180501,57,"625","mobile","Seoul","Seoul"
"1991251",1975177,5985381,43,20180622,90,"3,638","mobile","Seoul","Seoul"
"1991252",1975177,5460271,62,20180701,41,"647","mobile","Seoul","Seoul"
"1991686",1525173,3243926,4,20180806,167,"2,961","mobile","Daegu","Daegu"
"1992089",4854923,227561,58,20180927,23,"298","mobile","Jeollanam-do","Yeosu-si"
"1992090",4854923,6803215,51,20180608,20,"1,204","mobile","Gyeonggi-do","Gunpo-si"
"1992315",2262808,8416235,12,20180513,42,"273","mobile","Gyeonggi-do","Hanam-si"
"1992316",2262808,6537824,16,20180613,171,"2,674","mobile","Gyeonggi-do","Hanam-si"
"1993646",2167757,9986737,18,20180417,52,"415","mobile","Busan","Busan"
"1993647",2167757,10166073,16,20180414,68,"497","mobile","Busan","Busan"
"1993648",2167757,10336602,12,20180411,17,"259","mobile","Seoul","Seoul"
"1993649",2167757,9986375,19,20180417,38,"360","mobile","Busan","Busan"
"1993799",6391178,7553548,1,20180527,32,"393","mobile","Seoul","Seoul"
"1993800",6391178,7481124,2,20180528,7,"86","mobile","Daejeon","Daejeon"
"1993857",6389417,775593,17,20180917,30,"458","mobile","Gyeongsangnam-do","Yangsan-si"
"1994276",5762387,1650852,75,20180903,21,"110","mobile","Seoul","Seoul"
"1994277",5762387,659881,107,20180919,13,"342","mobile","Seoul","Seoul"
"1994518",2750249,3534359,2,20180801,396,"4,089","mobile","Daejeon","Daejeon"
"1994523",2750409,8393472,136,20180513,177,"2,498","mobile","Seoul","Seoul"
"1994524",2750409,1847644,225,20180830,36,"658","mobile","Gyeongsangnam-do","Gimhae-si"
"1994525",2750409,4099967,201,20180723,31,"1,606","mobile","Gyeongsangnam-do","Gimhae-si"
"1994526",2750409,4119254,199,20180723,132,"3,153","mobile","Gyeongsangnam-do","Gimhae-si"
"1994527",2750409,3344592,211,20180805,71,"1,210","mobile","Seoul","Seoul"
"1994528",2750409,4523444,187,20180716,212,"2,043","mobile","Seoul","Seoul"
"1994529",2750409,4107949,200,20180723,24,"236","mobile","Gyeongsangnam-do","Gimhae-si"
"1994530",2750409,5842515,169,20180624,195,"1,968","mobile","Seoul","Seoul"
"1994531",2750409,10887598,96,20180402,48,"312","mobile","Seoul","Seoul"
"1994532",2750409,8635578,131,20180509,35,"1,779","mobile","Seoul","Seoul"
"1994533",2750409,7733419,154,20180524,98,"1,736","mobile","Seoul","Seoul"
"1994534",2750409,10889923,95,20180402,23,"473","mobile","Seoul","Seoul"
"1994535",2750409,3981979,204,20180725,53,"493","mobile","Gyeongsangnam-do","Gimhae-si"
"1994536",2750409,9864190,106,20180419,50,"490","mobile","Gyeongsangnam-do","Gimhae-si"
"1994537",2750409,9787889,107,20180420,91,"1,532","mobile","Seoul","Seoul"
"1994584",2815326,8236386,56,20180516,96,"960","mobile","Seoul","Seoul"
"1994585",2815326,8232123,57,20180516,1,"","mobile","Seoul","Seoul"
"1995802",6591548,4927193,60,20180709,31,"506","mobile","Seoul","Seoul"
"1995803",6591548,2838166,74,20180813,101,"1,545","mobile","Ulsan","Ulsan"
"1995804",6591548,6641362,30,20180611,50,"732","mobile","Seoul","Seoul"
"1995805",6591548,7502287,17,20180528,103,"1,320","mobile","Ulsan","Ulsan"
"1995806",6591548,5596044,49,20180628,58,"339","mobile","Ulsan","Ulsan"
"1995807",6591548,7882826,9,20180522,73,"675","mobile","Gyeonggi-do","Namyangju-si"
"1995808",6591548,6622550,34,20180611,24,"1,269","mobile","Ulsan","Ulsan"
"1995809",6591548,4930619,59,20180709,32,"1,545","mobile","Seoul","Seoul"
"1995810",6591548,7305831,21,20180531,79,"2,310","mobile","Seoul","Seoul"
"1996048",2250859,6729583,8,20180610,77,"354","mobile","Seoul","Seoul"
"1996049",2250859,8382526,6,20180513,271,"1,176","mobile","Seoul","Seoul"
"1996214",5106549,1523140,13,20180905,56,"1,341","tablet","Gyeonggi-do","Yeoju-gun"
"1996504",647043,7529423,3,20180528,42,"665","mobile","Jeollabuk-do","Jeonju-si"
"1996631",853566,6610570,58,20180612,54,"1,208","mobile","Seoul","Seoul"
"1996632",853566,7804583,17,20180523,53,"832","mobile","Seoul","Seoul"
"1996633",853566,7539855,44,20180527,125,"3,197","mobile","Seoul","Seoul"
"1996634",853566,7769982,22,20180524,19,"106","mobile","Seoul","Seoul"
"1996635",853566,7774856,20,20180523,146,"3,224","mobile","Seoul","Seoul"
"1996961",759598,6947857,12,20180606,42,"1,530","mobile","Chungcheongbuk-do","Danyang-gun"
"1997182",5813917,574271,6,20180920,52,"632","mobile","Seoul","Seoul"
"1998186",5989444,10961759,45,20180401,93,"1,283","mobile","Gyeongsangnam-do","Yangsan-si"
"1998187",5989444,5637124,62,20180628,134,"1,993","mobile","Gyeongsangnam-do","Yangsan-si"
"1998297",6543681,1274558,25,20180909,173,"3,520","mobile","Seoul","Seoul"
"1998508",1082775,1313081,3,20180909,31,"311","mobile","Gyeongsangbuk-do","Pohang-si"
"1998642",5129381,6462259,18,20180614,272,"5,342","mobile","Seoul","Seoul"
"1998733",4033012,3826353,2,20180727,51,"808","mobile","Jeollabuk-do","Jeonju-si"
"1998954",853725,4690616,67,20180713,80,"739","mobile","Seoul","Seoul"
"1998955",853725,8590937,48,20180510,26,"324","mobile","Seoul","Seoul"
"1999903",2856393,2886899,1218,20180813,95,"1,256","mobile","Gyeongsangbuk-do","Gumi-si"
"2000343",2679359,1813074,8,20180831,20,"168","mobile","Busan","Busan"
"2000344",2679359,9664212,4,20180422,25,"684","mobile","Busan","Busan"
"2000362",2682625,1651696,160,20180903,133,"973","mobile","Seoul","Seoul"
